antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'avg_cc'}),frozenset({'cbo'}),0.4967741935483871,0.7870967741935484,0.432258064516129,0.8701298701298701,1.1054928677879496,0.04124869927159208,1.6393548387096768
frozenset({'lcom3'}),frozenset({'cbo'}),0.6129032258064516,0.7870967741935484,0.4967741935483871,0.8105263157894737,1.0297670405522001,0.014360041623309006,1.1236559139784943
frozenset({'cbo'}),frozenset({'lcom3'}),0.7870967741935484,0.6129032258064516,0.4967741935483871,0.6311475409836066,1.0297670405522001,0.014360041623309006,1.049462365591398
frozenset({'ce'}),frozenset({'cbo'}),0.7225806451612903,0.7870967741935484,0.5096774193548387,0.7053571428571429,0.896150468384075,-0.05906347554630598,0.7225806451612904
frozenset({'cbo'}),frozenset({'ce'}),0.7870967741935484,0.7225806451612903,0.5096774193548387,0.6475409836065573,0.8961504683840749,-0.05906347554630598,0.7870967741935484
frozenset({'amc'}),frozenset({'cbo'}),0.5225806451612903,0.7870967741935484,0.4774193548387097,0.9135802469135802,1.160696215341024,0.06609781477627469,2.4635944700460812
frozenset({'cbo'}),frozenset({'amc'}),0.7870967741935484,0.5225806451612903,0.4774193548387097,0.6065573770491803,1.160696215341024,0.06609781477627469,1.2134408602150537
frozenset({'dit'}),frozenset({'cbo'}),0.47096774193548385,0.7870967741935484,0.4129032258064516,0.8767123287671234,1.113855827532001,0.04220603537981271,1.7268817204301083
frozenset({'cam'}),frozenset({'cbo'}),0.7290322580645161,0.7870967741935484,0.5870967741935483,0.8053097345132743,1.0231394167996517,0.013277835587929165,1.0935483870967737
frozenset({'cbo'}),frozenset({'cam'}),0.7870967741935484,0.7290322580645161,0.5870967741935483,0.7459016393442622,1.0231394167996517,0.013277835587929165,1.0663891779396462
frozenset({'mfa'}),frozenset({'cbo'}),0.5741935483870968,0.7870967741935484,0.49032258064516127,0.8539325842696629,1.0849143488671946,0.03837669094693025,1.4575682382133992
frozenset({'cbo'}),frozenset({'mfa'}),0.7870967741935484,0.5741935483870968,0.49032258064516127,0.6229508196721311,1.0849143488671944,0.03837669094693025,1.1293127629733517
frozenset({'ca'}),frozenset({'cbo'}),0.5870967741935483,0.7870967741935484,0.45806451612903226,0.7802197802197803,0.9912628355251307,-0.004037460978147722,0.9687096774193553
frozenset({'ce'}),frozenset({'lcom3'}),0.7225806451612903,0.6129032258064516,0.4838709677419355,0.6696428571428572,1.0925751879699248,0.04099895941727372,1.1717523975588493
frozenset({'lcom3'}),frozenset({'ce'}),0.6129032258064516,0.7225806451612903,0.4838709677419355,0.7894736842105263,1.0925751879699248,0.04099895941727372,1.3177419354838713
frozenset({'lcom3'}),frozenset({'cam'}),0.6129032258064516,0.7290322580645161,0.5161290322580645,0.8421052631578947,1.1551001397298555,0.0693028095733611,1.7161290322580642
frozenset({'cam'}),frozenset({'lcom3'}),0.7290322580645161,0.6129032258064516,0.5161290322580645,0.7079646017699115,1.1551001397298555,0.0693028095733611,1.3255131964809383
frozenset({'mfa'}),frozenset({'lcom3'}),0.5741935483870968,0.6129032258064516,0.4,0.6966292134831461,1.1366055588409225,0.048074921956295535,1.2759856630824373
frozenset({'lcom3'}),frozenset({'mfa'}),0.6129032258064516,0.5741935483870968,0.4,0.6526315789473685,1.1366055588409225,0.048074921956295535,1.2258064516129032
frozenset({'ce'}),frozenset({'cam'}),0.7225806451612903,0.7290322580645161,0.5548387096774193,0.7678571428571429,1.0532553729456384,0.028054110301768964,1.1672456575682386
frozenset({'cam'}),frozenset({'ce'}),0.7290322580645161,0.7225806451612903,0.5548387096774193,0.7610619469026548,1.0532553729456384,0.028054110301768964,1.1610513739545998
frozenset({'mfa'}),frozenset({'ce'}),0.5741935483870968,0.7225806451612903,0.432258064516129,0.7528089887640449,1.0418338683788122,0.01735691987513005,1.1222873900293255
frozenset({'ce'}),frozenset({'ca'}),0.7225806451612903,0.5870967741935483,0.44516129032258067,0.6160714285714286,1.049352433281005,0.02093652445369415,1.0754688672168045
frozenset({'ca'}),frozenset({'ce'}),0.5870967741935483,0.7225806451612903,0.44516129032258067,0.7582417582417583,1.049352433281005,0.02093652445369415,1.1475073313782997
frozenset({'mfa'}),frozenset({'cam'}),0.5741935483870968,0.7290322580645161,0.45806451612903226,0.797752808988764,1.0942627025952072,0.03945889698231009,1.339784946236559
frozenset({'cam'}),frozenset({'mfa'}),0.7290322580645161,0.5741935483870968,0.45806451612903226,0.6283185840707964,1.0942627025952072,0.03945889698231009,1.145622119815668
frozenset({'cam'}),frozenset({'ca'}),0.7290322580645161,0.5870967741935483,0.47096774193548385,0.6460176991150443,1.1003598171739766,0.04295525494276797,1.166451612903226
frozenset({'ca'}),frozenset({'cam'}),0.5870967741935483,0.7290322580645161,0.47096774193548385,0.8021978021978022,1.1003598171739766,0.04295525494276797,1.36989247311828
"frozenset({'lcom3', 'cam'})",frozenset({'cbo'}),0.5161290322580645,0.7870967741935484,0.41935483870967744,0.8125,1.0322745901639343,0.01311134235171696,1.135483870967742
"frozenset({'lcom3', 'cbo'})",frozenset({'cam'}),0.4967741935483871,0.7290322580645161,0.41935483870967744,0.8441558441558442,1.1579128835766006,0.057190426638917824,1.7387096774193556
"frozenset({'cam', 'cbo'})",frozenset({'lcom3'}),0.5870967741935483,0.6129032258064516,0.41935483870967744,0.7142857142857144,1.1654135338345866,0.059521331945889766,1.35483870967742
