antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'avg_cc'}),frozenset({'rfc'}),0.5290322580645161,0.7483870967741936,0.4,0.7560975609756098,1.0103027754415475,0.004079084287200829,1.0316129032258063
frozenset({'avg_cc'}),frozenset({'cbo'}),0.5290322580645161,0.6645161290322581,0.4064516129032258,0.7682926829268292,1.1561686005209564,0.05490114464099893,1.4478777589134117
frozenset({'cbo'}),frozenset({'avg_cc'}),0.6645161290322581,0.5290322580645161,0.4064516129032258,0.6116504854368932,1.1561686005209566,0.05490114464099893,1.2127419354838707
frozenset({'avg_cc'}),frozenset({'ic'}),0.5290322580645161,0.4967741935483871,0.33548387096774196,0.6341463414634146,1.2765283496990814,0.07267429760665972,1.375483870967742
frozenset({'ic'}),frozenset({'avg_cc'}),0.4967741935483871,0.5290322580645161,0.33548387096774196,0.6753246753246754,1.2765283496990816,0.07267429760665972,1.4505806451612908
frozenset({'avg_cc'}),frozenset({'cam'}),0.5290322580645161,0.6903225806451613,0.4,0.7560975609756098,1.0952815135627991,0.034797086368366315,1.2696774193548388
frozenset({'avg_cc'}),frozenset({'lcom3'}),0.5290322580645161,0.49032258064516127,0.32903225806451614,0.6219512195121951,1.2684531450577665,0.06963579604578563,1.3481789802289283
frozenset({'lcom3'}),frozenset({'avg_cc'}),0.49032258064516127,0.5290322580645161,0.32903225806451614,0.6710526315789475,1.2684531450577665,0.06963579604578563,1.4317419354838712
frozenset({'avg_cc'}),frozenset({'npm'}),0.5290322580645161,0.5096774193548387,0.3225806451612903,0.6097560975609756,1.1963569002778636,0.05294484911550468,1.256451612903226
frozenset({'npm'}),frozenset({'avg_cc'}),0.5096774193548387,0.5290322580645161,0.3225806451612903,0.6329113924050633,1.1963569002778636,0.05294484911550468,1.2829810901001113
frozenset({'avg_cc'}),frozenset({'ca'}),0.5290322580645161,0.47096774193548385,0.3419354838709677,0.646341463414634,1.372368860674908,0.0927783558792924,1.4958843159065625
frozenset({'ca'}),frozenset({'avg_cc'}),0.47096774193548385,0.5290322580645161,0.3419354838709677,0.726027397260274,1.372368860674908,0.0927783558792924,1.719032258064516
frozenset({'avg_cc'}),frozenset({'cbm'}),0.5290322580645161,0.5096774193548387,0.3225806451612903,0.6097560975609756,1.1963569002778636,0.05294484911550468,1.256451612903226
frozenset({'cbm'}),frozenset({'avg_cc'}),0.5096774193548387,0.5290322580645161,0.3225806451612903,0.6329113924050633,1.1963569002778636,0.05294484911550468,1.2829810901001113
frozenset({'avg_cc'}),frozenset({'amc'}),0.5290322580645161,0.567741935483871,0.32903225806451614,0.6219512195121951,1.0954822616407982,0.028678459937565015,1.1433922996878252
frozenset({'avg_cc'}),frozenset({'loc'}),0.5290322580645161,0.6580645161290323,0.4129032258064516,0.7804878048780488,1.1860353897656624,0.06476586888657648,1.5577060931899642
frozenset({'loc'}),frozenset({'avg_cc'}),0.6580645161290323,0.5290322580645161,0.4129032258064516,0.6274509803921569,1.1860353897656624,0.06476586888657648,1.264176570458404
frozenset({'avg_cc'}),frozenset({'ce'}),0.5290322580645161,0.8129032258064516,0.4645161290322581,0.8780487804878049,1.0801393728222997,0.034464099895941736,1.534193548387097
frozenset({'moa'}),frozenset({'rfc'}),0.3870967741935484,0.7483870967741936,0.34838709677419355,0.9,1.2025862068965518,0.05868886576482829,2.516129032258065
frozenset({'moa'}),frozenset({'cbo'}),0.3870967741935484,0.6645161290322581,0.3032258064516129,0.7833333333333333,1.1788025889967637,0.045993756503642014,1.5483870967741933
frozenset({'moa'}),frozenset({'cam'}),0.3870967741935484,0.6903225806451613,0.33548387096774196,0.8666666666666668,1.2554517133956389,0.06826222684703437,2.3225806451612927
frozenset({'moa'}),frozenset({'ce'}),0.3870967741935484,0.8129032258064516,0.33548387096774196,0.8666666666666668,1.0661375661375663,0.020811654526534884,1.4032258064516145
frozenset({'noc'}),frozenset({'rfc'}),0.4258064516129032,0.7483870967741936,0.3161290322580645,0.7424242424242424,0.9920323928944619,-0.0025390218522372554,0.9768500948766603
frozenset({'noc'}),frozenset({'cbo'}),0.4258064516129032,0.6645161290322581,0.3161290322580645,0.7424242424242424,1.1172403648131803,0.033173777315296527,1.3024667931688805
frozenset({'noc'}),frozenset({'cam'}),0.4258064516129032,0.6903225806451613,0.3419354838709677,0.803030303030303,1.1632681959784763,0.04799167533818938,1.5722084367245655
frozenset({'noc'}),frozenset({'loc'}),0.4258064516129032,0.6580645161290323,0.3225806451612903,0.7575757575757576,1.1512180629827689,0.042372528616024974,1.4104838709677419
frozenset({'noc'}),frozenset({'ce'}),0.4258064516129032,0.8129032258064516,0.36129032258064514,0.8484848484848485,1.043771043771044,0.015150884495317374,1.2348387096774198
frozenset({'mfa'}),frozenset({'rfc'}),0.5096774193548387,0.7483870967741936,0.3935483870967742,0.7721518987341772,1.031754692274116,0.012112382934443278,1.1043010752688172
frozenset({'cbo'}),frozenset({'mfa'}),0.6645161290322581,0.5096774193548387,0.4064516129032258,0.6116504854368932,1.2000737372496006,0.06776274713839747,1.2625806451612902
frozenset({'mfa'}),frozenset({'cbo'}),0.5096774193548387,0.6645161290322581,0.4064516129032258,0.7974683544303798,1.2000737372496006,0.06776274713839747,1.6564516129032258
frozenset({'ic'}),frozenset({'mfa'}),0.4967741935483871,0.5096774193548387,0.3548387096774194,0.7142857142857143,1.4014466546112117,0.10164412070759626,1.7161290322580647
