antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'avg_cc'}),frozenset({'moa'}),0.5419354838709678,0.567741935483871,0.36129032258064514,0.6666666666666665,1.1742424242424239,0.053610822060353724,1.2967741935483865
frozenset({'moa'}),frozenset({'avg_cc'}),0.567741935483871,0.5419354838709678,0.36129032258064514,0.6363636363636364,1.174242424242424,0.053610822060353724,1.2596774193548386
frozenset({'avg_cc'}),frozenset({'mfa'}),0.5419354838709678,0.5612903225806452,0.3870967741935484,0.7142857142857142,1.2725779967159276,0.08291363163371485,1.5354838709677414
frozenset({'mfa'}),frozenset({'avg_cc'}),0.5612903225806452,0.5419354838709678,0.3870967741935484,0.6896551724137931,1.2725779967159276,0.08291363163371485,1.4759856630824373
frozenset({'avg_cc'}),frozenset({'rfc'}),0.5419354838709678,0.5870967741935483,0.3419354838709677,0.6309523809523808,1.074699110413396,0.02376690946930282,1.1188345473465138
frozenset({'avg_cc'}),frozenset({'cbo'}),0.5419354838709678,0.8,0.4645161290322581,0.8571428571428571,1.0714285714285714,0.03096774193548385,1.3999999999999992
frozenset({'max_cc'}),frozenset({'avg_cc'}),0.5032258064516129,0.5419354838709678,0.3225806451612903,0.6410256410256411,1.1828449328449329,0.04986472424557753,1.276036866359447
frozenset({'avg_cc'}),frozenset({'dam'}),0.5419354838709678,0.6,0.36129032258064514,0.6666666666666665,1.111111111111111,0.036129032258064464,1.1999999999999995
frozenset({'dam'}),frozenset({'avg_cc'}),0.6,0.5419354838709678,0.36129032258064514,0.6021505376344086,1.111111111111111,0.036129032258064464,1.1513513513513514
frozenset({'avg_cc'}),frozenset({'cam'}),0.5419354838709678,0.535483870967742,0.3548387096774194,0.6547619047619048,1.2227481353987377,0.06464099895941722,1.3454949944382646
frozenset({'cam'}),frozenset({'avg_cc'}),0.535483870967742,0.5419354838709678,0.3548387096774194,0.6626506024096386,1.2227481353987377,0.06464099895941722,1.3578341013824884
frozenset({'avg_cc'}),frozenset({'lcom3'}),0.5419354838709678,0.5032258064516129,0.36774193548387096,0.6785714285714285,1.3484432234432233,0.09502601456815818,1.5455197132616485
frozenset({'lcom3'}),frozenset({'avg_cc'}),0.5032258064516129,0.5419354838709678,0.36774193548387096,0.7307692307692308,1.3484432234432235,0.09502601456815818,1.701382488479263
frozenset({'avg_cc'}),frozenset({'npm'}),0.5419354838709678,0.632258064516129,0.4258064516129032,0.7857142857142856,1.2427113702623906,0.08316337148803327,1.7161290322580638
frozenset({'npm'}),frozenset({'avg_cc'}),0.632258064516129,0.5419354838709678,0.4258064516129032,0.673469387755102,1.2427113702623904,0.08316337148803327,1.402822580645161
frozenset({'avg_cc'}),frozenset({'ca'}),0.5419354838709678,0.7548387096774194,0.45161290322580644,0.8333333333333333,1.1039886039886038,0.04253902185223718,1.470967741935483
frozenset({'avg_cc'}),frozenset({'dit'}),0.5419354838709678,0.4967741935483871,0.36129032258064514,0.6666666666666665,1.3419913419913416,0.09207075962539019,1.509677419354838
frozenset({'dit'}),frozenset({'avg_cc'}),0.4967741935483871,0.5419354838709678,0.36129032258064514,0.7272727272727273,1.3419913419913418,0.09207075962539019,1.6795698924731182
frozenset({'avg_cc'}),frozenset({'cbm'}),0.5419354838709678,0.6516129032258065,0.4129032258064516,0.7619047619047619,1.1692597831211693,0.059771071800208075,1.4632258064516126
frozenset({'cbm'}),frozenset({'avg_cc'}),0.6516129032258065,0.5419354838709678,0.4129032258064516,0.6336633663366337,1.169259783121169,0.059771071800208075,1.2503923278116826
frozenset({'avg_cc'}),frozenset({'amc'}),0.5419354838709678,0.632258064516129,0.3870967741935484,0.7142857142857142,1.129737609329446,0.04445369406867844,1.2870967741935482
frozenset({'amc'}),frozenset({'avg_cc'}),0.632258064516129,0.5419354838709678,0.3870967741935484,0.6122448979591837,1.129737609329446,0.04445369406867844,1.1813242784380305
frozenset({'avg_cc'}),frozenset({'loc'}),0.5419354838709678,0.8451612903225807,0.4967741935483871,0.9166666666666665,1.0846055979643763,0.03875130072840782,1.8580645161290283
frozenset({'avg_cc'}),frozenset({'lcom'}),0.5419354838709678,0.632258064516129,0.4129032258064516,0.7619047619047619,1.2050534499514092,0.07026014568158168,1.544516129032258
frozenset({'lcom'}),frozenset({'avg_cc'}),0.632258064516129,0.5419354838709678,0.4129032258064516,0.653061224489796,1.2050534499514092,0.07026014568158168,1.320303605313093
frozenset({'avg_cc'}),frozenset({'ce'}),0.5419354838709678,0.6903225806451613,0.36774193548387096,0.6785714285714285,0.9829773030707609,-0.00636836628511972,0.9634408602150536
frozenset({'noc'}),frozenset({'moa'}),0.4645161290322581,0.567741935483871,0.3096774193548387,0.6666666666666666,1.174242424242424,0.04595213319458896,1.296774193548387
frozenset({'moa'}),frozenset({'mfa'}),0.567741935483871,0.5612903225806452,0.3548387096774194,0.625,1.113505747126437,0.03617065556711763,1.1698924731182796
frozenset({'mfa'}),frozenset({'moa'}),0.5612903225806452,0.567741935483871,0.3548387096774194,0.632183908045977,1.1135057471264367,0.03617065556711763,1.175201612903226
frozenset({'moa'}),frozenset({'rfc'}),0.567741935483871,0.5870967741935483,0.3741935483870968,0.6590909090909091,1.1226273726273728,0.04087408949011451,1.2111827956989247
frozenset({'rfc'}),frozenset({'moa'}),0.5870967741935483,0.567741935483871,0.3741935483870968,0.6373626373626374,1.1226273726273728,0.04087408949011451,1.1919843597262954
frozenset({'moa'}),frozenset({'cbo'}),0.567741935483871,0.8,0.4774193548387097,0.8409090909090909,1.0511363636363635,0.023225806451612874,1.2571428571428571
