support,itemsets
0.3225806451612903,"frozenset({'lcom', 'cam'})"
0.5225806451612903,"frozenset({'cam', 'ce'})"
0.33548387096774196,"frozenset({'lcom3', 'ca'})"
0.33548387096774196,"frozenset({'lcom3', 'dit'})"
0.3096774193548387,"frozenset({'cbm', 'lcom3'})"
0.3548387096774194,"frozenset({'lcom3', 'amc'})"
0.3548387096774194,"frozenset({'lcom3', 'loc'})"
0.33548387096774196,"frozenset({'lcom3', 'lcom'})"
0.49032258064516127,"frozenset({'lcom3', 'ce'})"
0.3741935483870968,"frozenset({'npm', 'ce'})"
0.3096774193548387,"frozenset({'ca', 'dit'})"
0.32903225806451614,"frozenset({'cbm', 'ca'})"
0.36129032258064514,"frozenset({'ca', 'amc'})"
0.3225806451612903,"frozenset({'ca', 'loc'})"
0.32903225806451614,"frozenset({'ca', 'lcom'})"
0.47096774193548385,"frozenset({'ca', 'ce'})"
0.3419354838709677,"frozenset({'amc', 'dit'})"
0.32903225806451614,"frozenset({'loc', 'dit'})"
0.44516129032258067,"frozenset({'dit', 'ce'})"
0.3419354838709677,"frozenset({'cbm', 'loc'})"
0.41935483870967744,"frozenset({'cbm', 'ce'})"
0.3096774193548387,"frozenset({'loc', 'amc'})"
0.3096774193548387,"frozenset({'lcom', 'amc'})"
0.47096774193548385,"frozenset({'amc', 'ce'})"
0.4838709677419355,"frozenset({'loc', 'ce'})"
0.47096774193548385,"frozenset({'lcom', 'ce'})"
0.3161290322580645,"frozenset({'avg_cc', 'noc', 'ce'})"
0.3032258064516129,"frozenset({'avg_cc', 'rfc', 'mfa'})"
0.32903225806451614,"frozenset({'avg_cc', 'mfa', 'ce'})"
0.3161290322580645,"frozenset({'avg_cc', 'rfc', 'amc'})"
0.3548387096774194,"frozenset({'avg_cc', 'rfc', 'ce'})"
0.32903225806451614,"frozenset({'avg_cc', 'cbo', 'ce'})"
0.3161290322580645,"frozenset({'avg_cc', 'cam', 'ce'})"
0.3096774193548387,"frozenset({'avg_cc', 'lcom3', 'ce'})"
0.3032258064516129,"frozenset({'avg_cc', 'ca', 'ce'})"
0.3225806451612903,"frozenset({'avg_cc', 'amc', 'ce'})"
0.3225806451612903,"frozenset({'moa', 'rfc', 'ce'})"
0.32903225806451614,"frozenset({'rfc', 'noc', 'ce'})"
0.3225806451612903,"frozenset({'noc', 'cbo', 'ce'})"
0.3161290322580645,"frozenset({'noc', 'cam', 'ce'})"
0.3032258064516129,"frozenset({'lcom3', 'noc', 'ce'})"
0.36129032258064514,"frozenset({'rfc', 'cbo', 'mfa'})"
0.3096774193548387,"frozenset({'dam', 'rfc', 'mfa'})"
0.36129032258064514,"frozenset({'rfc', 'cam', 'mfa'})"
0.3096774193548387,"frozenset({'lcom3', 'rfc', 'mfa'})"
0.32903225806451614,"frozenset({'ca', 'rfc', 'mfa'})"
0.3225806451612903,"frozenset({'rfc', 'dit', 'mfa'})"
0.32903225806451614,"frozenset({'rfc', 'amc', 'mfa'})"
0.3225806451612903,"frozenset({'rfc', 'loc', 'mfa'})"
0.4258064516129032,"frozenset({'mfa', 'rfc', 'ce'})"
0.3870967741935484,"frozenset({'mfa', 'cbo', 'ce'})"
0.3032258064516129,"frozenset({'mfa', 'max_cc', 'ce'})"
0.3032258064516129,"frozenset({'mfa', 'ic', 'ce'})"
0.3096774193548387,"frozenset({'mfa', 'dam', 'ce'})"
0.34838709677419355,"frozenset({'mfa', 'cam', 'ce'})"
0.32903225806451614,"frozenset({'mfa', 'lcom3', 'ce'})"
0.3225806451612903,"frozenset({'mfa', 'ca', 'ce'})"
0.3161290322580645,"frozenset({'mfa', 'dit', 'ce'})"
0.33548387096774196,"frozenset({'mfa', 'amc', 'ce'})"
0.33548387096774196,"frozenset({'mfa', 'loc', 'ce'})"
0.3225806451612903,"frozenset({'mfa', 'lcom', 'ce'})"
0.3032258064516129,"frozenset({'ic', 'rfc', 'cbo'})"
0.36129032258064514,"frozenset({'rfc', 'cam', 'cbo'})"
0.32903225806451614,"frozenset({'lcom3', 'rfc', 'cbo'})"
0.36129032258064514,"frozenset({'ca', 'rfc', 'cbo'})"
0.3548387096774194,"frozenset({'rfc', 'cbo', 'dit'})"
0.34838709677419355,"frozenset({'rfc', 'cbo', 'amc'})"
0.33548387096774196,"frozenset({'rfc', 'loc', 'cbo'})"
0.45161290322580644,"frozenset({'rfc', 'cbo', 'ce'})"
0.3096774193548387,"frozenset({'rfc', 'cam', 'max_cc'})"
0.3032258064516129,"frozenset({'rfc', 'dit', 'max_cc'})"
0.32903225806451614,"frozenset({'rfc', 'amc', 'max_cc'})"
0.3548387096774194,"frozenset({'rfc', 'max_cc', 'ce'})"
0.36129032258064514,"frozenset({'ic', 'rfc', 'ce'})"
