antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'dam'}),frozenset({'cbo'}),0.45161290322580644,0.8258064516129032,0.41935483870967744,0.9285714285714286,1.1244419642857144,0.04640998959417275,2.438709677419356
frozenset({'avg_cc'}),frozenset({'cbo'}),0.44516129032258067,0.8258064516129032,0.43870967741935485,0.9855072463768115,1.1933876811594202,0.0710926118626431,12.019354838709624
frozenset({'max_cc'}),frozenset({'cbo'}),0.45806451612903226,0.8258064516129032,0.4129032258064516,0.9014084507042254,1.091549295774648,0.034630593132154,1.7668202764976961
frozenset({'lcom3'}),frozenset({'cbo'}),0.5096774193548387,0.8258064516129032,0.43870967741935485,0.8607594936708861,1.0423259493670887,0.017814776274713895,1.2510263929618772
frozenset({'ce'}),frozenset({'cbo'}),0.6258064516129033,0.8258064516129032,0.47096774193548385,0.7525773195876287,0.9113240979381442,-0.04582726326742981,0.7040322580645157
frozenset({'amc'}),frozenset({'cbo'}),0.5096774193548387,0.8258064516129032,0.4967741935483871,0.9746835443037976,1.1802808544303798,0.07587929240374613,6.880645161290346
frozenset({'cbo'}),frozenset({'amc'}),0.8258064516129032,0.5096774193548387,0.4967741935483871,0.6015625,1.1802808544303798,0.07587929240374613,1.2306135357368755
frozenset({'npm'}),frozenset({'cbo'}),0.4774193548387097,0.8258064516129032,0.45806451612903226,0.9594594594594594,1.1618454391891893,0.06380853277835591,4.296774193548384
frozenset({'cbm'}),frozenset({'cbo'}),0.41935483870967744,0.8258064516129032,0.4129032258064516,0.9846153846153846,1.1923076923076923,0.06659729448491153,11.32258064516125
frozenset({'moa'}),frozenset({'cbo'}),0.4258064516129032,0.8258064516129032,0.4129032258064516,0.9696969696969697,1.1742424242424243,0.06126951092611865,5.748387096774199
frozenset({'dit'}),frozenset({'cbo'}),0.6,0.8258064516129032,0.5290322580645161,0.881720430107527,1.0677083333333335,0.03354838709677421,1.472727272727274
frozenset({'cbo'}),frozenset({'dit'}),0.8258064516129032,0.6,0.5290322580645161,0.640625,1.0677083333333335,0.03354838709677421,1.1130434782608696
frozenset({'cam'}),frozenset({'cbo'}),0.6193548387096774,0.8258064516129032,0.5548387096774193,0.8958333333333333,1.0847981770833333,0.0433714880332986,1.6722580645161278
frozenset({'cbo'}),frozenset({'cam'}),0.8258064516129032,0.6193548387096774,0.5548387096774193,0.671875,1.0847981770833333,0.0433714880332986,1.1600614439324115
frozenset({'mfa'}),frozenset({'cbo'}),0.43870967741935485,0.8258064516129032,0.4,0.9117647058823529,1.1040900735294117,0.0377107180020812,1.9741935483870963
frozenset({'ca'}),frozenset({'cbo'}),0.5032258064516129,0.8258064516129032,0.47096774193548385,0.9358974358974359,1.1333133012820513,0.05540062434963583,2.71741935483871
