antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'PAR_avg'}),frozenset({'NBD_sum'}),0.632258064516129,0.567741935483871,0.41935483870967744,0.663265306122449,1.1682513914656774,0.06039542143600418,1.2836754643206258
frozenset({'NBD_sum'}),frozenset({'PAR_avg'}),0.567741935483871,0.632258064516129,0.41935483870967744,0.7386363636363636,1.1682513914656774,0.06039542143600418,1.4070126227208979
frozenset({'VG_max'}),frozenset({'PAR_avg'}),0.4838709677419355,0.632258064516129,0.33548387096774196,0.6933333333333334,1.0965986394557825,0.029552549427679542,1.1991584852734924
frozenset({'PAR_avg'}),frozenset({'NOM_max'}),0.632258064516129,0.7612903225806451,0.5096774193548387,0.8061224489795918,1.0588896575579385,0.028345473465140547,1.2312393887945674
frozenset({'NOM_max'}),frozenset({'PAR_avg'}),0.7612903225806451,0.632258064516129,0.5096774193548387,0.6694915254237288,1.0588896575579385,0.028345473465140547,1.1126550868486353
frozenset({'PAR_avg'}),frozenset({'NSF_avg'}),0.632258064516129,0.6,0.4064516129032258,0.6428571428571429,1.0714285714285716,0.02709677419354839,1.12
frozenset({'NSF_avg'}),frozenset({'PAR_avg'}),0.6,0.632258064516129,0.4064516129032258,0.6774193548387096,1.0714285714285714,0.02709677419354839,1.14
frozenset({'NOM_avg'}),frozenset({'PAR_avg'}),0.5483870967741935,0.632258064516129,0.3741935483870968,0.6823529411764707,1.079231692677071,0.027471383975026076,1.1577060931899648
frozenset({'NOF_sum'}),frozenset({'PAR_avg'}),0.535483870967742,0.632258064516129,0.33548387096774196,0.6265060240963856,0.9909023850504058,-0.0030801248699271477,0.9845993756503644
frozenset({'NOF_avg'}),frozenset({'PAR_avg'}),0.49032258064516127,0.632258064516129,0.36774193548387096,0.75,1.1862244897959184,0.057731529656607716,1.470967741935484
frozenset({'PAR_avg'}),frozenset({'FOUT_avg'}),0.632258064516129,0.6387096774193548,0.432258064516129,0.6836734693877552,1.070397856112142,0.02842872008324665,1.1421436004162335
frozenset({'FOUT_avg'}),frozenset({'PAR_avg'}),0.6387096774193548,0.632258064516129,0.432258064516129,0.6767676767676768,1.0703978561121419,0.02842872008324665,1.137701612903226
frozenset({'PAR_avg'}),frozenset({'FOUT_sum'}),0.632258064516129,0.632258064516129,0.4064516129032258,0.6428571428571429,1.0167638483965016,0.006701352757544299,1.029677419354839
frozenset({'FOUT_sum'}),frozenset({'PAR_avg'}),0.632258064516129,0.632258064516129,0.4064516129032258,0.6428571428571429,1.0167638483965016,0.006701352757544299,1.029677419354839
frozenset({'PAR_avg'}),frozenset({'VG_sum'}),0.632258064516129,0.6387096774193548,0.4,0.6326530612244898,0.9905174190888477,-0.0038293444328823534,0.9835125448028675
frozenset({'VG_sum'}),frozenset({'PAR_avg'}),0.6387096774193548,0.632258064516129,0.4,0.6262626262626263,0.9905174190888478,-0.0038293444328823534,0.9839581517000874
frozenset({'NSM_sum'}),frozenset({'PAR_avg'}),0.5161290322580645,0.632258064516129,0.36129032258064514,0.7,1.1071428571428572,0.034963579604578576,1.2258064516129032
frozenset({'PAR_avg'}),frozenset({'NSM_avg'}),0.632258064516129,0.535483870967742,0.4129032258064516,0.653061224489796,1.219572166215884,0.0743392299687825,1.3388994307400381
frozenset({'NSM_avg'}),frozenset({'PAR_avg'}),0.535483870967742,0.632258064516129,0.4129032258064516,0.7710843373493975,1.2195721662158838,0.0743392299687825,1.6064516129032256
frozenset({'NSF_max'}),frozenset({'PAR_avg'}),0.5419354838709678,0.632258064516129,0.36774193548387096,0.6785714285714285,1.0732507288629738,0.025098855359001027,1.1440860215053763
frozenset({'PAR_avg'}),frozenset({'FOUT_max'}),0.632258064516129,0.6516129032258065,0.4645161290322581,0.7346938775510204,1.1275005051525562,0.05252861602497405,1.313151364764268
frozenset({'FOUT_max'}),frozenset({'PAR_avg'}),0.6516129032258065,0.632258064516129,0.4645161290322581,0.712871287128713,1.1275005051525562,0.05252861602497405,1.2807563959955512
frozenset({'NBD_avg'}),frozenset({'PAR_avg'}),0.5096774193548387,0.632258064516129,0.36129032258064514,0.7088607594936709,1.1211573236889694,0.039042663891779406,1.2631136044880786
frozenset({'PAR_avg'}),frozenset({'ACD'}),0.632258064516129,0.6967741935483871,0.4645161290322581,0.7346938775510204,1.054421768707483,0.02397502601456819,1.1429280397022334
frozenset({'ACD'}),frozenset({'PAR_avg'}),0.6967741935483871,0.632258064516129,0.4645161290322581,0.6666666666666667,1.0544217687074833,0.02397502601456819,1.1032258064516134
frozenset({'PAR_avg'}),frozenset({'NSM_max'}),0.632258064516129,0.5290322580645161,0.4064516129032258,0.6428571428571429,1.2151567944250872,0.07196670135275757,1.318709677419355
frozenset({'NSM_max'}),frozenset({'PAR_avg'}),0.5290322580645161,0.632258064516129,0.4064516129032258,0.7682926829268292,1.215156794425087,0.07196670135275757,1.587096774193548
frozenset({'MLOC_avg'}),frozenset({'PAR_avg'}),0.5290322580645161,0.632258064516129,0.36774193548387096,0.6951219512195121,1.0994275759084122,0.03325702393340274,1.2061935483870967
frozenset({'PAR_avg'}),frozenset({'TLOC'}),0.632258064516129,0.5806451612903226,0.4,0.6326530612244898,1.0895691609977325,0.03288241415192511,1.1415770609318996
frozenset({'TLOC'}),frozenset({'PAR_avg'}),0.5806451612903226,0.632258064516129,0.4,0.6888888888888889,1.0895691609977325,0.03288241415192511,1.1820276497695854
